"","Age","L","Median","S","C1","C3","C5","C15","C25","C50","C75","C85","C95","C97","C99"
"118",177,-1.6919456223444,24.47501417711,0.122971206826899,19.3516705153324,20.1232347765748,20.5641667180299,21.8214898507455,22.6648846865503,24.4750088953535,26.7354648927173,28.2246006259587,31.3597208632703,32.865324582668,36.3513045605038
"119",178,-1.70268362383492,24.5301987679757,0.122795395333304,19.4034318784036,20.1762447967024,20.61780666263,21.8764934350986,22.7203627122997,24.530192623884,26.7911686936706,28.2828697946898,31.4292007269415,32.9429916383299,36.4551522282768
"120",179,-1.71320390232723,24.5845583316877,0.12262377821367,19.4543478308412,20.228412275929,20.670605662947,21.9306608151267,22.7750082027656,24.5845512257343,26.8460281057866,28.3402552964889,31.4976660753423,33.0195705238421,36.5577611419571
"121",180,-1.7234946113362,24.6380909338716,0.122456669795961,19.5044022923184,20.2797226219773,20.7225500560209,21.9839813549572,22.8288129202149,24.6380827617222,26.900048886993,28.3967663909134,31.5651281547175,33.0950702795629,36.6591255811924
"122",181,-1.73354188138269,24.6907955715346,0.12229434745511,19.5535802632479,20.3301623777949,20.7736273325933,22.0364455763245,22.8817697480175,24.6907862250875,26.9532370276646,28.4524116850785,31.6315944375259,33.1694939779041,36.7592266606836
"123",182,-1.74333097601865,24.742672057768,0.12213705250955,19.6018680354217,20.3797194251366,20.8238263328256,22.0880453078599,22.9338727817814,24.7426614263262,27.0055985548756,28.507199155035,31.6970698047024,33.242840800567,36.8580373276022
"124",183,-1.75284689649244,24.7937209473613,0.121985017545387,19.6492532923699,20.4283826603907,20.8731367284525,22.1387728519987,22.9851165155007,24.7937089190538,27.0571407406467,28.5611379434867,31.7615590558925,33.3151086909806,36.9555249334435
"125",184,-1.76207459959303,24.8439435714383,0.121838461794367,19.6957255665166,20.4761422954594,20.921549245356,22.1886210390571,23.0354958367611,24.8439300349133,27.107872242298,28.6142384756652,31.8250667517747,33.3862939642631,37.0516500448127
"126",185,-1.77100022121611,24.893341403743,0.121697597359581,19.7412760086925,20.5229895407646,20.9690553018698,22.2375827549641,23.0850054923322,24.8933262498787,27.1578025788518,28.6665122417424,31.8875983002564,33.4563933582888,37.1463716505761
"127",186,-1.77961105981797,24.9419166138181,0.121562638774022,19.785896359043,20.5689163414867,21.015647120592,22.2856518134008,23.1336411602591,24.941899737244,27.2069418482296,28.7179716482507,31.9491617414078,33.5254074935807,37.2396563416703
"128",187,-1.78789835949567,24.9896721940919,0.121433820047675,19.8295797438599,20.6139159338807,21.0613181676439,22.3328231475776,23.1813995509155,24.9896534940429,27.2553014574772,28.7686315977323,32.0097725025464,33.5933479208642,37.3314929355778
"129",188,-1.79585542841845,25.0366118636034,0.121311361299903,19.8723208794342,20.6579830875101,21.1060634033235,22.3790930321702,23.2282785671082,25.0365912449948,27.3028932283203,28.8185076497392,32.0694484032932,33.6602300174124,37.4218789070064
"130",189,-1.80347433999966,25.0827404262986,0.12119548739833,19.9141144146618,20.7011128224801,21.1498782023701,22.4244585383206,23.2742770814146,25.0827178013948,27.3497299751485,28.8676162685464,32.1282078162323,33.7260694059612,37.5108106807844
"131",190,-1.81074446118272,25.1280634733699,0.121086417649366,19.9549536132452,20.7432996745663,21.1927578991155,22.4689176211881,23.319395139755,25.1280387636891,27.395824122495,28.915972906717,32.1860669022379,33.790878836774,37.598279650905
"132",191,-1.81765709132559,25.1725871303112,0.120984355025305,19.9948328796867,20.7845394617318,21.2346991647122,22.5124695924854,23.3636340189245,25.1725602675148,27.4411879170955,28.9635929588003,32.2430435921493,33.8546744825702,37.6842864754667
"133",192,-1.82420442672645,25.216318232234,0.12088946932884,20.0337477946988,20.8248294885553,21.2757002885194,22.5551155316985,23.4069966417957,25.2162891590565,27.4858330010471,29.0104908286738,32.2991552242893,33.9174726829459,37.7688351619764
"134",193,-1.83037854015933,25.2592648610889,0.120801872044583,20.0716961593222,20.8641694626115,21.3157620249912,22.5968589624287,23.4494881736329,25.2592335326425,27.5297706285803,29.0566795425317,32.3544158069259,33.9792855301203,37.85192327087
"135",194,-1.83616977754279,25.3014357455575,0.120721610028541,20.1086769480289,20.9025606253574,21.3548868107281,22.6377052472968,23.4911154754941,25.3014021311441,27.5730106628471,29.1021692553308,32.4088327718732,34.040116372561,37.9335332952937
"136",195,-1.84156860030445,25.3428399041719,0.120648693973762,20.1446907997626,20.9400056026946,21.3930783132439,22.6776605827751,23.5318860222366,25.3428039887804,27.6155627420431,29.1469692863802,32.4624107289638,34.0999644391964,38.0136396491713
"137",196,-1.84656824044357,25.3834863996923,0.120583108066812,20.1797408923606,20.9765088893967,21.4303417222698,22.7167318742563,23.5718076219797,25.3834481844898,27.6574366314303,29.1910891631859,32.5151549691145,34.1588301114221,38.0922198643668
"138",197,-1.85116476533715,25.4233845380405,0.120524845790394,20.2138320122655,21.0120760334521,21.4666830082842,22.7549262414204,23.6108881164479,25.4233440403094,27.698643211082,29.2345402514073,32.567074829691,34.216719339142,38.1692621128339
"139",198,-1.85535821340987,25.4625433727557,0.120473925160973,20.2469700602697,21.0467131260731,21.5021084076508,22.7922505012776,23.6491348680848,25.4625006248132,27.739194245785,29.2773359859959,32.6181857594469,34.2736470630428,38.2447732175427
"140",199,-1.85914972837772,25.5009723351417,0.120430360172863,20.2791624566394,21.0804272716511,21.5366249213545,22.8287117260965,23.6865553472671,25.5009273843586,27.7791024841515,29.3194909568257,32.668504328021,34.3296292237697,38.3187606873038
"141",200,-1.86254027384172,25.5386811175403,0.120394151885767,20.3104172879389,21.1132261352062,21.5702400550497,22.8643173592041,23.7231573337099,25.5386340265587,27.8183807800855,29.3610195801023,32.7180459257562,34.3846799169462,38.3912282397609
"142",201,-1.86553217324782,25.5756796956828,0.120365275093517,20.3407437233257,21.145118583401,21.6029625556777,22.8990760568602,23.7589496607781,25.5756305414748,27.8570412861445,29.4019353259617,32.7668256174815,34.4388138140337,38.4621840581871
"143",202,-1.86812776302396,25.6119784137446,0.120343681149763,20.3701522228654,21.176114542243,21.6348021069024,22.932997116203,23.7939416607988,25.6119272875688,27.8950962726238,29.4422513648237,32.8148566852651,34.4920428248994,38.5316306964156
"144",203,-1.87033005035122,25.6475888437647,0.120329306573888,20.3986551844293,21.2062256644021,21.6657700107069,22.9660912057358,23.8281439331049,25.6475358506116,27.932559244507,29.4819820137399,32.8621532411765,34.5443795279967,38.5995711658361
"145",204,-1.8721438868925,25.6825235367144,0.120322107381201,20.4262653830798,21.2354642464179,21.6958783475365,22.9983700556908,23.8615682210362,25.6824687931816,27.9694447349002,29.5211433029352,32.9087344462346,34.5958441802449,38.6660253492959
"146",205,-1.87357451732239,25.7167950848057,0.120322047154675,20.4529948140313,21.2638422523637,21.7251390832706,23.0298457124716,23.8942266828087,25.7167387174395,28.005766765076,29.5597508685568,32.9546206233681,34.6464596298244,38.7310210602083
"147",206,-1.87462751484456,25.7504162768535,0.120329061308874,20.4788561815198,21.2913725311889,21.7535651376831,23.0605312219471,23.9261323608747,25.750358420862,28.0415384898343,29.5978189830641,32.9998302326992,34.696246916694,38.7945853743846
"148",207,-1.87530959325293,25.7834006725979,0.120343063149324,20.5038636389258,21.3180694381498,21.7811709504504,23.0904410942092,23.9572996315332,25.783341470071,28.0767731218121,29.6353617901478,33.044382055974,34.7452280965081,38.8567495342548
"149",208,-1.87563104770056,25.8157619160905,0.120363965585494,20.5280328986079,21.3439485694801,21.8079720360199,23.1195905015588,23.9877433061196,25.8157015127581,28.1114840939445,29.6723943223868,33.0882990557716,34.7934320939104,38.9175614420698
"150",209,-1.87560643997107,25.8475134206896,0.120391709397041,20.5513805949431,21.3690260116213,21.8339841897669,23.1479944611269,24.0174778888988,25.8474519620197,28.145685569437,29.7089336503213,33.1316112478771,34.8408986437855,38.9770928793346
"151",210,-1.87525266506241,25.8786682371789,0.12042628129579,20.5739227176499,21.3933170647465,21.8592223674474,23.175667114111,24.0465170833082,25.8786058652778,28.1793924959996,29.7449988616055,33.174354867059,34.8876766823107,39.0354348924288
"152",211,-1.87458426621308,25.9092387186827,0.120467679165156,20.5956734649591,21.4168354201705,21.8837000162567,23.2026213669809,24.0748735352018,25.9091755723406,28.2126192068011,29.78060808517,33.2165633186532,34.9338108190328,39.09266907003
"153",212,-1.87361336004585,25.9392367245065,0.12051589142547,20.6166461591046,21.4395939371795,21.9074297748395,23.2288693895056,24.1025592156374,25.9391729397919,28.2453793243754,29.8157780363041,33.2582655037173,34.9793388252134,39.1488623389758
"154",213,-1.87235017779121,25.9686745782563,0.120570872200705,20.6368546077368,21.4616061612675,21.9304250542462,23.2544242442199,24.1295869567485,25.9686102888778,28.277685896249,29.8505238500894,33.2994856039508,35.0242916710231,39.2040683045447
"155",214,-1.87080340576852,25.9975642688131,0.1206325730107,20.6563111347927,21.4828846978325,21.9526985897182,23.2792988493624,24.1559695899522,25.9974996057523,28.3095507812566,29.8848590155905,33.3402453129753,35.0686974403906,39.2583366918673
"156",215,-1.86898230989303,26.0259176184749,0.120700955484004,20.675027504008,21.5034417964813,21.9742628613939,23.3035060704221,24.1817199431522,26.0258527085135,28.3409855196568,29.9187969350231,33.3805676656874,35.1125867522756,39.3117240760375
"157",216,-1.86689615613629,26.0537461343095,0.120775968845494,20.6930152891435,21.5232896875144,21.995130404158,23.3270589253101,24.2068509527718,26.0536810992059,28.3720006620967,29.9523497293468,33.4204741850555,35.1559887968587,39.3642863824921
"158",217,-1.86455398887046,26.0810614022514,0.120857537315493,20.7102868783737,21.5424413399291,22.0153144422957,23.3499709578084,24.2313759537298,26.080996358551,28.4026062776485,29.9855285275617,33.4599839293742,35.1989293906527,39.4160735254438
"159",218,-1.86196361255496,26.1078746288727,0.120945578261222,20.7268544839139,21.5609093730473,22.034827766238,23.3722551205211,24.2553076711731,26.1078096885568,28.4328121658731,30.0183437919844,33.4991131600483,35.2414298644543,39.4671251448349
"160",219,-1.85913222022876,26.1341966948402,0.121040012680313,20.7427303369757,21.5787060889513,22.0536826904588,23.393923605775,24.2786580464871,26.1341319657229,28.4626283967487,30.0508061928136,33.5378770441573,35.2835092593786,39.5174742918943
"161",220,-1.85606761638843,26.1600386411732,0.121140758938479,20.7579273171069,21.5958442796715,22.0718919396072,23.4149888396907,24.3014391852725,26.1599742262788,28.4920653102132,30.0829267461805,33.5762913446732,35.3251874156689,39.567155637207
"162",221,-1.85277772303597,26.1854117872849,0.121247723461469,20.772458992454,21.6123373768059,22.0894688477588,23.4354637636244,24.3236636386449,26.1853477845589,28.521133274934,30.1147163052788,33.6143711949847,35.3664832966797,39.6162023795176
"163",222,-1.84927044745734,26.2103271318854,0.121360822793291,20.7863386863883,21.6281983946808,22.1064262530297,23.4553606950731,24.345343341439,26.2102636340633,28.5498428062969,30.1461860313349,33.6521320465169,35.4074160498295,39.6646472831441
"164",223,-1.84555346970328,26.2347954002508,0.121479990777116,20.7995789720527,21.643439608637,22.1227762690048,23.4746913052114,24.3664896691004,26.2347324946716,28.578204553517,30.177347455378,33.689590159293,35.4480058265472,39.7125245709435
"165",224,-1.84163444207797,26.2588271419629,0.121605159858793,20.8121922071987,21.6580731540949,22.1385309040448,23.4934672175474,24.3871139476806,26.2587649103095,28.6062287885522,30.2082116667663,33.7267613901683,35.4882724816233,39.7598686768752
"166",225,-1.83752097740548,26.2824329270546,0.121736245922287,20.8241911419085,21.6721116108324,22.1537026265949,23.5117004950774,24.4072278673681,26.2823714452592,28.6339252554221,30.2387889001025,33.7636601096938,35.5282340979736,39.8067116391201
"167",226,-1.8332208273158,26.3056233948647,0.121873156924137,20.8355890064394,21.6855679492577,22.1683042475861,23.5294034221284,24.4268432750161,26.3055627330506,28.6613036610539,30.2690892390099,33.8003001985549,35.5679080653198,39.8530842511325
"168",227,-1.82874154445547,26.3284092989184,0.122015808295167,20.8463989173335,21.6984550144833,22.1823484517618,23.5465881819001,24.4459719597913,26.3283495214527,28.6883740573229,30.2991232088796,33.8366960472737,35.6073122531778,39.8990175592717
"169",228,-1.82408970437041,26.3508010350481,0.12216411753367,20.8566329450025,21.7107848813911,22.1958472894673,23.5632666067529,24.4646254515942,26.3507422008545,28.7151457903716,30.328900411651,33.8728605897502,35.6464627395364,39.9445397246078
